-43,-13,-82.1759, -82.1759
 -42,-13,10.9586, -20.3173
 -41,-13,3.63393, -2.85427
 -40,-13,0.803343, -0.326131
 -39,-13,-2.10942e-015, 0
 -38,-13,-2.10942e-015, 0
 -37,-13,-2.10942e-015, 0
 -36,-13,-2.10942e-015, 0
 -35,-13,-2.10942e-015, 0
 -34,-13,-2.10942e-015, 0
 -33,-13,-2.10942e-015, 0
 -32,-13,-2.10942e-015, 0
 -31,-13,-2.10942e-015, 0
 -30,-13,-2.10942e-015, 0
 -29,-13,-2.10942e-015, 0
 -28,-13,-2.10942e-015, 0
 -27,-13,-2.10942e-015, 0
 -26,-13,-2.10942e-015, 0
 -25,-13,-2.10942e-015, 0
 -24,-13,-2.10942e-015, 0
 -23,-13,-2.10942e-015, 0
 -22,-13,-2.10942e-015, 0
 -21,-13,-2.10942e-015, 0
 -20,-13,-2.10942e-015, 0
 -19,-13,-2.10942e-015, 0
 -18,-13,-2.10942e-015, 0
 -17,-13,-2.10942e-015, 0
 -16,-13,-2.10942e-015, 0
 -15,-13,-2.10942e-015, 0
 -14,-13,-2.10942e-015, 0
 -13,-13,-2.10942e-015, 0
 -12,-13,-2.10942e-015, 0
 -11,-13,-2.10942e-015, 0
 -10,-13,-2.10942e-015, 0
 -9,-13,-2.10942e-015, 0
 -8,-13,-2.10942e-015, 0
 -7,-13,-2.10942e-015, 0
 -6,-13,-2.10942e-015, 0
 -5,-13,-2.10942e-015, 0
 -4,-13,-2.10942e-015, 0
 -3,-13,-2.10942e-015, 0
 -2,-13,-2.10942e-015, 0
 -1,-13,-2.10942e-015, 0
 0,-13,-2.10942e-015, 0
 1,-13,-2.10942e-015, 0
 2,-13,-2.10942e-015, 0
 3,-13,-2.10942e-015, 0
 4,-13,-2.10942e-015, 0
 5,-13,-2.10942e-015, 0
 6,-13,-2.10942e-015, 0
 7,-13,-2.10942e-015, 0
 8,-13,-2.10942e-015, 0
 9,-13,-2.10942e-015, 0
 10,-13,-2.10942e-015, 0
 11,-13,-2.10942e-015, 0
 12,-13,-2.10942e-015, 0
 13,-13,-2.10942e-015, 0
 14,-13,-2.10942e-015, 0
 15,-13,-2.10942e-015, 0
 16,-13,-2.10942e-015, 0
 17,-13,-2.10942e-015, 0
 18,-13,-2.10942e-015, 0
 19,-13,-2.10942e-015, 0
 20,-13,-2.10942e-015, 0
 21,-13,-2.10942e-015, 0
 22,-13,-2.10942e-015, 0
 23,-13,-2.10942e-015, 0
 24,-13,-2.10942e-015, 0
 25,-13,-2.10942e-015, 0
 26,-13,-2.10942e-015, 0
 27,-13,-2.10942e-015, 0
 28,-13,-2.10942e-015, 0
 29,-13,-2.10942e-015, 0
 30,-13,-2.10942e-015, 0
 31,-13,-2.10942e-015, 0
 32,-13,-2.10942e-015, 0
 33,-13,-2.10942e-015, 0
 34,-13,-2.10942e-015, 0
 35,-13,-2.10942e-015, 0
 36,-13,-2.10942e-015, 0
 37,-13,-2.10942e-015, 0
 38,-13,-2.10942e-015, 0
 39,-13,-0.803343, -0.326131
 40,-13,-3.63393, -2.85427
 41,-13,-10.9586, -20.3173
 42,-13,82.1759, -82.1759
 -43,-12,-20.3173, 10.9586
 -42,-12,88.9784, 88.9784
 -41,-12,10.1816, 108.205
 -40,-12,1.72927, 110.943
 -39,-12,2.22045e-016, 111.269
 -38,-12,2.22045e-016, 111.269
 -37,-12,2.22045e-016, 111.269
 -36,-12,2.22045e-016, 111.269
 -35,-12,2.22045e-016, 111.269
 -34,-12,2.22045e-016, 111.269
 -33,-12,2.22045e-016, 111.269
 -32,-12,2.22045e-016, 111.269
 -31,-12,2.22045e-016, 111.269
 -30,-12,2.22045e-016, 111.269
 -29,-12,2.22045e-016, 111.269
 -28,-12,2.22045e-016, 111.269
 -27,-12,2.22045e-016, 111.269
 -26,-12,2.22045e-016, 111.269
 -25,-12,2.22045e-016, 111.269
 -24,-12,2.22045e-016, 111.269
 -23,-12,2.22045e-016, 111.269
 -22,-12,2.22045e-016, 111.269
 -21,-12,2.22045e-016, 111.269
 -20,-12,2.22045e-016, 111.269
 -19,-12,2.22045e-016, 111.269
 -18,-12,2.22045e-016, 111.269
 -17,-12,2.22045e-016, 111.269
 -16,-12,2.22045e-016, 111.269
 -15,-12,2.22045e-016, 111.269
 -14,-12,2.22045e-016, 111.269
 -13,-12,2.22045e-016, 111.269
 -12,-12,2.22045e-016, 111.269
 -11,-12,2.22045e-016, 111.269
 -10,-12,2.22045e-016, 111.269
 -9,-12,2.22045e-016, 111.269
 -8,-12,2.22045e-016, 111.269
 -7,-12,2.22045e-016, 111.269
 -6,-12,2.22045e-016, 111.269
 -5,-12,2.22045e-016, 111.269
 -4,-12,2.22045e-016, 111.269
 -3,-12,2.22045e-016, 111.269
 -2,-12,2.22045e-016, 111.269
 -1,-12,2.22045e-016, 111.269
 0,-12,2.22045e-016, 111.269
 1,-12,2.22045e-016, 111.269
 2,-12,2.22045e-016, 111.269
 3,-12,2.22045e-016, 111.269
 4,-12,2.22045e-016, 111.269
 5,-12,2.22045e-016, 111.269
 6,-12,2.22045e-016, 111.269
 7,-12,2.22045e-016, 111.269
 8,-12,2.22045e-016, 111.269
 9,-12,2.22045e-016, 111.269
 10,-12,2.22045e-016, 111.269
 11,-12,2.22045e-016, 111.269
 12,-12,2.22045e-016, 111.269
 13,-12,2.22045e-016, 111.269
 14,-12,2.22045e-016, 111.269
 15,-12,2.22045e-016, 111.269
 16,-12,2.22045e-016, 111.269
 17,-12,2.22045e-016, 111.269
 18,-12,2.22045e-016, 111.269
 19,-12,2.22045e-016, 111.269
 20,-12,2.22045e-016, 111.269
 21,-12,2.22045e-016, 111.269
 22,-12,2.22045e-016, 111.269
 23,-12,2.22045e-016, 111.269
 24,-12,2.22045e-016, 111.269
 25,-12,2.22045e-016, 111.269
 26,-12,2.22045e-016, 111.269
 27,-12,2.22045e-016, 111.269
 28,-12,2.22045e-016, 111.269
 29,-12,2.22045e-016, 111.269
 30,-12,2.22045e-016, 111.269
 31,-12,2.22045e-016, 111.269
 32,-12,2.22045e-016, 111.269
 33,-12,2.22045e-016, 111.269
 34,-12,2.22045e-016, 111.269
 35,-12,2.22045e-016, 111.269
 36,-12,2.22045e-016, 111.269
 37,-12,2.22045e-016, 111.269
 38,-12,2.22045e-016, 111.269
 39,-12,-1.72927, 110.943
 40,-12,-10.1816, 108.205
 41,-12,-88.9784, 88.9784
 42,-12,20.3173, 10.9586
 -43,-11,-2.85427, 3.63393
 -42,-11,108.205, 10.1816
 -41,-11,14.1627, 14.1627
 -40,-11,2.35756, 15.253
 -39,-11,-1.66533e-016, 15.3697
 -38,-11,-1.66533e-016, 15.3697
 -37,-11,-1.66533e-016, 15.3697
 -36,-11,-1.66533e-016, 15.3697
 -35,-11,-1.66533e-016, 15.3697
 -34,-11,-1.66533e-016, 15.3697
 -33,-11,-1.66533e-016, 15.3697
 -32,-11,-1.66533e-016, 15.3697
 -31,-11,-1.66533e-016, 15.3697
 -30,-11,-1.66533e-016, 15.3697
 -29,-11,-1.66533e-016, 15.3697
 -28,-11,-1.66533e-016, 15.3697
 -27,-11,-1.66533e-016, 15.3697
 -26,-11,-1.66533e-016, 15.3697
 -25,-11,-1.66533e-016, 15.3697
 -24,-11,-1.66533e-016, 15.3697
 -23,-11,-1.66533e-016, 15.3697
 -22,-11,-1.66533e-016, 15.3697
 -21,-11,-1.66533e-016, 15.3697
 -20,-11,-1.66533e-016, 15.3697
 -19,-11,-1.66533e-016, 15.3697
 -18,-11,-1.66533e-016, 15.3697
 -17,-11,-1.66533e-016, 15.3697
 -16,-11,-1.66533e-016, 15.3697
 -15,-11,-1.66533e-016, 15.3697
 -14,-11,-1.66533e-016, 15.3697
 -13,-11,-1.66533e-016, 15.3697
 -12,-11,-1.66533e-016, 15.3697
 -11,-11,-1.66533e-016, 15.3697
 -10,-11,-1.66533e-016, 15.3697
 -9,-11,-1.66533e-016, 15.3697
 -8,-11,-1.66533e-016, 15.3697
 -7,-11,-1.66533e-016, 15.3697
 -6,-11,-1.66533e-016, 15.3697
 -5,-11,-1.66533e-016, 15.3697
 -4,-11,-1.66533e-016, 15.3697
 -3,-11,-1.66533e-016, 15.3697
 -2,-11,-1.66533e-016, 15.3697
 -1,-11,-1.66533e-016, 15.3697
 0,-11,-1.66533e-016, 15.3697
 1,-11,-1.66533e-016, 15.3697
 2,-11,-1.66533e-016, 15.3697
 3,-11,-1.66533e-016, 15.3697
 4,-11,-1.66533e-016, 15.3697
 5,-11,-1.66533e-016, 15.3697
 6,-11,-1.66533e-016, 15.3697
 7,-11,-1.66533e-016, 15.3697
 8,-11,-1.66533e-016, 15.3697
 9,-11,-1.66533e-016, 15.3697
 10,-11,-1.66533e-016, 15.3697
 11,-11,-1.66533e-016, 15.3697
 12,-11,-1.66533e-016, 15.3697
 13,-11,-1.66533e-016, 15.3697
 14,-11,-1.66533e-016, 15.3697
 15,-11,-1.66533e-016, 15.3697
 16,-11,-1.66533e-016, 15.3697
 17,-11,-1.66533e-016, 15.3697
 18,-11,-1.66533e-016, 15.3697
 19,-11,-1.66533e-016, 15.3697
 20,-11,-1.66533e-016, 15.3697
 21,-11,-1.66533e-016, 15.3697
 22,-11,-1.66533e-016, 15.3697
 23,-11,-1.66533e-016, 15.3697
 24,-11,-1.66533e-016, 15.3697
 25,-11,-1.66533e-016, 15.3697
 26,-11,-1.66533e-016, 15.3697
 27,-11,-1.66533e-016, 15.3697
 28,-11,-1.66533e-016, 15.3697
 29,-11,-1.66533e-016, 15.3697
 30,-11,-1.66533e-016, 15.3697
 31,-11,-1.66533e-016, 15.3697
 32,-11,-1.66533e-016, 15.3697
 33,-11,-1.66533e-016, 15.3697
 34,-11,-1.66533e-016, 15.3697
 35,-11,-1.66533e-016, 15.3697
 36,-11,-1.66533e-016, 15.3697
 37,-11,-1.66533e-016, 15.3697
 38,-11,-1.66533e-016, 15.3697
 39,-11,-2.35756, 15.253
 40,-11,-14.1627, 14.1627
 41,-11,-108.205, 10.1816
 42,-11,2.85427, 3.63393
 -43,-10,-0.326131, 0.803343
 -42,-10,110.943, 1.72927
 -41,-10,15.253, 2.35756
 -40,-10,2.53261, 2.53261
 -39,-10,-1.38778e-017, 2.53261
 -38,-10,-1.38778e-017, 2.53261
 -37,-10,-1.38778e-017, 2.53261
 -36,-10,-1.38778e-017, 2.53261
 -35,-10,-1.38778e-017, 2.53261
 -34,-10,-1.38778e-017, 2.53261
 -33,-10,-1.38778e-017, 2.53261
 -32,-10,-1.38778e-017, 2.53261
 -31,-10,-1.38778e-017, 2.53261
 -30,-10,-1.38778e-017, 2.53261
 -29,-10,-1.38778e-017, 2.53261
 -28,-10,-1.38778e-017, 2.53261
 -27,-10,-1.38778e-017, 2.53261
 -26,-10,-1.38778e-017, 2.53261
 -25,-10,-1.38778e-017, 2.53261
 -24,-10,-1.38778e-017, 2.53261
 -23,-10,-1.38778e-017, 2.53261
 -22,-10,-1.38778e-017, 2.53261
 -21,-10,-1.38778e-017, 2.53261
 -20,-10,-1.38778e-017, 2.53261
 -19,-10,-1.38778e-017, 2.53261
 -18,-10,-1.38778e-017, 2.53261
 -17,-10,-1.38778e-017, 2.53261
 -16,-10,-1.38778e-017, 2.53261
 -15,-10,-1.38778e-017, 2.53261
 -14,-10,-1.38778e-017, 2.53261
 -13,-10,-1.38778e-017, 2.53261
 -12,-10,-1.38778e-017, 2.53261
 -11,-10,-1.38778e-017, 2.53261
 -10,-10,-1.38778e-017, 2.53261
 -9,-10,-1.38778e-017, 2.53261
 -8,-10,-1.38778e-017, 2.53261
 -7,-10,-1.38778e-017, 2.53261
 -6,-10,-1.38778e-017, 2.53261
 -5,-10,-1.38778e-017, 2.53261
 -4,-10,-1.38778e-017, 2.53261
 -3,-10,-1.38778e-017, 2.53261
 -2,-10,-1.38778e-017, 2.53261
 -1,-10,-1.38778e-017, 2.53261
 0,-10,-1.38778e-017, 2.53261
 1,-10,-1.38778e-017, 2.53261
 2,-10,-1.38778e-017, 2.53261
 3,-10,-1.38778e-017, 2.53261
 4,-10,-1.38778e-017, 2.53261
 5,-10,-1.38778e-017, 2.53261
 6,-10,-1.38778e-017, 2.53261
 7,-10,-1.38778e-017, 2.53261
 8,-10,-1.38778e-017, 2.53261
 9,-10,-1.38778e-017, 2.53261
 10,-10,-1.38778e-017, 2.53261
 11,-10,-1.38778e-017, 2.53261
 12,-10,-1.38778e-017, 2.53261
 13,-10,-1.38778e-017, 2.53261
 14,-10,-1.38778e-017, 2.53261
 15,-10,-1.38778e-017, 2.53261
 16,-10,-1.38778e-017, 2.53261
 17,-10,-1.38778e-017, 2.53261
 18,-10,-1.38778e-017, 2.53261
 19,-10,-1.38778e-017, 2.53261
 20,-10,-1.38778e-017, 2.53261
 21,-10,-1.38778e-017, 2.53261
 22,-10,-1.38778e-017, 2.53261
 23,-10,-1.38778e-017, 2.53261
 24,-10,-1.38778e-017, 2.53261
 25,-10,-1.38778e-017, 2.53261
 26,-10,-1.38778e-017, 2.53261
 27,-10,-1.38778e-017, 2.53261
 28,-10,-1.38778e-017, 2.53261
 29,-10,-1.38778e-017, 2.53261
 30,-10,-1.38778e-017, 2.53261
 31,-10,-1.38778e-017, 2.53261
 32,-10,-1.38778e-017, 2.53261
 33,-10,-1.38778e-017, 2.53261
 34,-10,-1.38778e-017, 2.53261
 35,-10,-1.38778e-017, 2.53261
 36,-10,-1.38778e-017, 2.53261
 37,-10,-1.38778e-017, 2.53261
 38,-10,-1.38778e-017, 2.53261
 39,-10,-2.53261, 2.53261
 40,-10,-15.253, 2.35756
 41,-10,-110.943, 1.72927
 42,-10,0.326131, 0.803343
 -43,-9,0, -2.10942e-015
 -42,-9,111.269, 2.22045e-016
 -41,-9,15.3697, -1.66533e-016
 -40,-9,2.53261, -1.38778e-017
 -39,-9,0, 0
 -38,-9,0, 0
 -37,-9,0, 0
 -36,-9,0, 0
 -35,-9,0, 0
 -34,-9,0, 0
 -33,-9,0, 0
 -32,-9,0, 0
 -31,-9,0, 0
 -30,-9,0, 0
 -29,-9,0, 0
 -28,-9,0, 0
 -27,-9,0, 0
 -26,-9,0, 0
 -25,-9,0, 0
 -24,-9,0, 0
 -23,-9,0, 0
 -22,-9,0, 0
 -21,-9,0, 0
 -20,-9,0, 0
 -19,-9,0, 0
 -18,-9,0, 0
 -17,-9,0, 0
 -16,-9,0, 0
 -15,-9,0, 0
 -14,-9,0, 0
 -13,-9,0, 0
 -12,-9,0, 0
 -11,-9,0, 0
 -10,-9,0, 0
 -9,-9,0, 0
 -8,-9,0, 0
 -7,-9,0, 0
 -6,-9,0, 0
 -5,-9,0, 0
 -4,-9,0, 0
 -3,-9,0, 0
 -2,-9,0, 0
 -1,-9,0, 0
 0,-9,0, 0
 1,-9,0, 0
 2,-9,0, 0
 3,-9,0, 0
 4,-9,0, 0
 5,-9,0, 0
 6,-9,0, 0
 7,-9,0, 0
 8,-9,0, 0
 9,-9,0, 0
 10,-9,0, 0
 11,-9,0, 0
 12,-9,0, 0
 13,-9,0, 0
 14,-9,0, 0
 15,-9,0, 0
 16,-9,0, 0
 17,-9,0, 0
 18,-9,0, 0
 19,-9,0, 0
 20,-9,0, 0
 21,-9,0, 0
 22,-9,0, 0
 23,-9,0, 0
 24,-9,0, 0
 25,-9,0, 0
 26,-9,0, 0
 27,-9,0, 0
 28,-9,0, 0
 29,-9,0, 0
 30,-9,0, 0
 31,-9,0, 0
 32,-9,0, 0
 33,-9,0, 0
 34,-9,0, 0
 35,-9,0, 0
 36,-9,0, 0
 37,-9,0, 0
 38,-9,0, 0
 39,-9,-2.53261, -1.38778e-017
 40,-9,-15.3697, -1.66533e-016
 41,-9,-111.269, 2.22045e-016
 42,-9,0, -2.10942e-015
 -43,-8,0, -2.10942e-015
 -42,-8,111.269, 2.22045e-016
 -41,-8,15.3697, -1.66533e-016
 -40,-8,2.53261, -1.38778e-017
 -39,-8,0, 0
 -38,-8,0, 0
 -37,-8,0, 0
 -36,-8,0, 0
 -35,-8,0, 0
 -34,-8,0, 0
 -33,-8,0, 0
 -32,-8,0, 0
 -31,-8,0, 0
 -30,-8,0, 0
 -29,-8,0, 0
 -28,-8,0, 0
 -27,-8,0, 0
 -26,-8,0, 0
 -25,-8,0, 0
 -24,-8,0, 0
 -23,-8,0, 0
 -22,-8,0, 0
 -21,-8,0, 0
 -20,-8,0, 0
 -19,-8,0, 0
 -18,-8,0, 0
 -17,-8,0, 0
 -16,-8,0, 0
 -15,-8,0, 0
 -14,-8,0, 0
 -13,-8,0, 0
 -12,-8,0, 0
 -11,-8,0, 0
 -10,-8,0, 0
 -9,-8,0, 0
 -8,-8,0, 0
 -7,-8,0, 0
 -6,-8,0, 0
 -5,-8,0, 0
 -4,-8,0, 0
 -3,-8,0, 0
 -2,-8,0, 0
 -1,-8,0, 0
 0,-8,0, 0
 1,-8,0, 0
 2,-8,0, 0
 3,-8,0, 0
 4,-8,0, 0
 5,-8,0, 0
 6,-8,0, 0
 7,-8,0, 0
 8,-8,0, 0
 9,-8,0, 0
 10,-8,0, 0
 11,-8,0, 0
 12,-8,0, 0
 13,-8,0, 0
 14,-8,0, 0
 15,-8,0, 0
 16,-8,0, 0
 17,-8,0, 0
 18,-8,0, 0
 19,-8,0, 0
 20,-8,0, 0
 21,-8,0, 0
 22,-8,0, 0
 23,-8,0, 0
 24,-8,0, 0
 25,-8,0, 0
 26,-8,0, 0
 27,-8,0, 0
 28,-8,0, 0
 29,-8,0, 0
 30,-8,0, 0
 31,-8,0, 0
 32,-8,0, 0
 33,-8,0, 0
 34,-8,0, 0
 35,-8,0, 0
 36,-8,0, 0
 37,-8,0, 0
 38,-8,0, 0
 39,-8,-2.53261, -1.38778e-017
 40,-8,-15.3697, -1.66533e-016
 41,-8,-111.269, 2.22045e-016
 42,-8,0, -2.10942e-015
 -43,-7,0, -2.10942e-015
 -42,-7,111.269, 2.22045e-016
 -41,-7,15.3697, -1.66533e-016
 -40,-7,2.53261, -1.38778e-017
 -39,-7,0, 0
 -38,-7,0, 0
 -37,-7,0, 0
 -36,-7,0, 0
 -35,-7,0, 0
 -34,-7,0, 0
 -33,-7,0, 0
 -32,-7,0, 0
 -31,-7,0, 0
 -30,-7,0, 0
 -29,-7,0, 0
 -28,-7,0, 0
 -27,-7,0, 0
 -26,-7,0, 0
 -25,-7,0, 0
 -24,-7,0, 0
 -23,-7,0, 0
 -22,-7,0, 0
 -21,-7,0, 0
 -20,-7,0, 0
 -19,-7,0, 0
 -18,-7,0, 0
 -17,-7,0, 0
 -16,-7,0, 0
 -15,-7,0, 0
 -14,-7,0, 0
 -13,-7,0, 0
 -12,-7,0, 0
 -11,-7,0, 0
 -10,-7,0, 0
 -9,-7,0, 0
 -8,-7,0, 0
 -7,-7,0, 0
 -6,-7,0, 0
 -5,-7,0, 0
 -4,-7,0, 0
 -3,-7,0, 0
 -2,-7,0, 0
 -1,-7,0, 0
 0,-7,0, 0
 1,-7,0, 0
 2,-7,0, 0
 3,-7,0, 0
 4,-7,0, 0
 5,-7,0, 0
 6,-7,0, 0
 7,-7,0, 0
 8,-7,0, 0
 9,-7,0, 0
 10,-7,0, 0
 11,-7,0, 0
 12,-7,0, 0
 13,-7,0, 0
 14,-7,0, 0
 15,-7,0, 0
 16,-7,0, 0
 17,-7,0, 0
 18,-7,0, 0
 19,-7,0, 0
 20,-7,0, 0
 21,-7,0, 0
 22,-7,0, 0
 23,-7,0, 0
 24,-7,0, 0
 25,-7,0, 0
 26,-7,0, 0
 27,-7,0, 0
 28,-7,0, 0
 29,-7,0, 0
 30,-7,0, 0
 31,-7,0, 0
 32,-7,0, 0
 33,-7,0, 0
 34,-7,0, 0
 35,-7,0, 0
 36,-7,0, 0
 37,-7,0, 0
 38,-7,0, 0
 39,-7,-2.53261, -1.38778e-017
 40,-7,-15.3697, -1.66533e-016
 41,-7,-111.269, 2.22045e-016
 42,-7,0, -2.10942e-015
 -43,-6,0, -2.10942e-015
 -42,-6,111.269, 2.22045e-016
 -41,-6,15.3697, -1.66533e-016
 -40,-6,2.53261, -1.38778e-017
 -39,-6,0, 0
 -38,-6,0, 0
 -37,-6,0, 0
 -36,-6,0, 0
 -35,-6,0, 0
 -34,-6,0, 0
 -33,-6,0, 0
 -32,-6,0, 0
 -31,-6,0, 0
